id_inmueble,precio,planta,int/ext,nº hab,m2,ascensor,garage,barrio,id_barrio,distrito,id_distrito
327,345000,2,EXTERIOR,3,77.0,True,False,PALACIO,11,CENTRO,1
328,131000,4,INTERIOR,1,27.0,False,False,EMBAJADORES,12,CENTRO,1
329,157000,3,INTERIOR,1,41.0,False,False,PALACIO,11,CENTRO,1
330,269000,2,EXTERIOR,1,46.0,False,False,PALACIO,11,CENTRO,1
331,149000,4,INTERIOR,1,26.0,False,False,EMBAJADORES,12,CENTRO,1
332,210000,5,INTERIOR,2,50.0,True,False,EMBAJADORES,12,CENTRO,1
333,395000,2,EXTERIOR,3,106.0,False,False,EMBAJADORES,12,CENTRO,1
334,257000,1,EXTERIOR,1,50.0,False,False,PALACIO,11,CENTRO,1
335,399000,3,INTERIOR,3,92.0,True,False,PALACIO,11,CENTRO,1
336,570000,3,EXTERIOR,2,110.0,True,False,PALACIO,11,CENTRO,1
337,949000,1,EXTERIOR,5,154.0,True,False,JUSTICIA,14,CENTRO,1
338,455800,2,EXTERIOR,2,110.0,True,True,EMBAJADORES,12,CENTRO,1
339,298000,3,INTERIOR,1,63.0,False,False,UNIVERSIDAD,14,CENTRO,1
340,790000,1,EXTERIOR,6,187.0,True,False,UNIVERSIDAD,14,CENTRO,1
341,1050000,3,EXTERIOR,5,220.0,True,False,UNIVERSIDAD,14,CENTRO,1
342,245000,-1,INTERIOR,2,55.0,True,False,SOL,16,CENTRO,1
343,370000,2,EXTERIOR,1,85.0,True,False,EMBAJADORES,12,CENTRO,1
344,785000,2,EXTERIOR,3,146.0,True,False,CORTES,13,CENTRO,1
345,1467000,3,EXTERIOR,3,201.0,True,False,UNIVERSIDAD,14,CENTRO,1
346,395000,2,EXTERIOR,3,106.0,False,False,EMBAJADORES,12,CENTRO,1
347,426600,2,EXTERIOR,3,83.0,False,False,EMBAJADORES,12,CENTRO,1
348,520000,4,INTERIOR,2,71.0,True,False,UNIVERSIDAD,14,CENTRO,1
349,480000,1,EXTERIOR,1,63.0,True,False,CORTES,13,CENTRO,1
350,495000,3,EXTERIOR,2,115.0,False,False,SOL,16,CENTRO,1
351,309000,3,INTERIOR,2,64.0,False,False,SOL,16,CENTRO,1
352,600000,5,EXTERIOR,3,99.0,True,False,PALACIO,11,CENTRO,1
353,459000,4,EXTERIOR,2,52.0,True,False,UNIVERSIDAD,14,CENTRO,1
354,639000,2,EXTERIOR,2,130.0,True,False,PALACIO,11,CENTRO,1
355,1395000,0,EXTERIOR,1,192.0,True,True,JUSTICIA,14,CENTRO,1
356,134000,3,INTERIOR,1,27.0,True,False,EMBAJADORES,12,CENTRO,1
357,1200000,1,EXTERIOR,3,169.0,False,False,UNIVERSIDAD,14,CENTRO,1
358,630000,5,EXTERIOR,2,98.0,True,False,JUSTICIA,14,CENTRO,1
359,1680000,3,EXTERIOR,3,267.0,True,False,JUSTICIA,14,CENTRO,1
360,425000,1,INTERIOR,3,69.0,True,False,UNIVERSIDAD,14,CENTRO,1
361,1390000,9,EXTERIOR,2,137.0,True,True,UNIVERSIDAD,14,CENTRO,1
362,1290000,4,EXTERIOR,2,122.0,True,True,UNIVERSIDAD,14,CENTRO,1
363,960000,4,EXTERIOR,2,126.0,True,False,JUSTICIA,14,CENTRO,1
364,990000,1,EXTERIOR,2,94.0,True,False,JUSTICIA,14,CENTRO,1
365,1145000,1,EXTERIOR,2,234.0,True,False,JUSTICIA,14,CENTRO,1
366,1290000,3,EXTERIOR,4,200.0,True,False,PALACIO,11,CENTRO,1
367,787000,3,EXTERIOR,2,121.0,True,False,SOL,16,CENTRO,1
368,399000,3,EXTERIOR,2,82.0,False,False,CORTES,13,CENTRO,1
369,415000,1,EXTERIOR,2,89.0,False,False,UNIVERSIDAD,14,CENTRO,1
370,144000,2,INTERIOR,2,37.0,False,False,EMBAJADORES,12,CENTRO,1
371,721750,5,EXTERIOR,4,138.0,True,False,PALACIO,11,CENTRO,1
372,859000,4,EXTERIOR,3,115.0,True,False,UNIVERSIDAD,14,CENTRO,1
373,1050000,1,EXTERIOR,4,185.0,False,False,JUSTICIA,14,CENTRO,1
374,545000,1,EXTERIOR,4,140.0,True,False,EMBAJADORES,12,CENTRO,1
375,399000,3,INTERIOR,3,92.0,True,False,PALACIO,11,CENTRO,1
376,630000,3,EXTERIOR,3,136.0,False,False,EMBAJADORES,12,CENTRO,1
377,165000,4,INTERIOR,1,33.0,False,False,UNIVERSIDAD,14,CENTRO,1
378,1190000,3,EXTERIOR,3,256.0,True,False,JUSTICIA,14,CENTRO,1
379,550000,0,EXTERIOR,4,119.0,True,False,PALACIO,11,CENTRO,1
380,310000,4,EXTERIOR,1,45.0,True,False,SOL,16,CENTRO,1
381,159000,0,INTERIOR,2,48.0,False,False,EMBAJADORES,12,CENTRO,1
382,695000,4,EXTERIOR,2,115.0,True,False,JUSTICIA,14,CENTRO,1
383,685000,3,EXTERIOR,6,141.0,True,False,CORTES,13,CENTRO,1
384,990000,2,EXTERIOR,3,215.0,True,False,SOL,16,CENTRO,1
385,825000,0,EXTERIOR,3,133.0,True,False,PALACIO,11,CENTRO,1
386,545000,1,EXTERIOR,4,140.0,True,False,EMBAJADORES,12,CENTRO,1
387,549000,1,EXTERIOR,3,139.0,True,False,PALACIO,11,CENTRO,1
388,859000,4,EXTERIOR,3,115.0,True,False,UNIVERSIDAD,14,CENTRO,1
389,525000,2,EXTERIOR,4,135.0,False,False,EMBAJADORES,12,CENTRO,1
390,225000,6,EXTERIOR,1,68.0,False,False,CORTES,13,CENTRO,1
391,995000,1,EXTERIOR,3,274.0,False,False,UNIVERSIDAD,14,CENTRO,1
392,515000,0,EXTERIOR,3,120.0,True,False,UNIVERSIDAD,14,CENTRO,1
393,2250000,4,EXTERIOR,4,265.0,True,False,JUSTICIA,14,CENTRO,1
394,859000,4,EXTERIOR,3,99.0,True,False,UNIVERSIDAD,14,CENTRO,1
395,425000,5,EXTERIOR,2,45.0,True,False,SOL,16,CENTRO,1
396,735000,4,EXTERIOR,2,168.0,True,False,UNIVERSIDAD,14,CENTRO,1
397,199900,0,EXTERIOR,2,48.0,False,False,EMBAJADORES,12,CENTRO,1
398,850000,1,EXTERIOR,2,165.0,False,False,JUSTICIA,14,CENTRO,1
399,445000,2,EXTERIOR,1,95.0,False,False,PALACIO,11,CENTRO,1
400,2250000,4,EXTERIOR,3,261.0,True,False,JUSTICIA,14,CENTRO,1
401,1600000,3,EXTERIOR,2,300.0,False,True,PALACIO,11,CENTRO,1
402,449000,3,EXTERIOR,2,100.0,False,False,PALACIO,11,CENTRO,1
403,189000,4,INTERIOR,1,41.0,False,False,EMBAJADORES,12,CENTRO,1
404,2600000,1,EXTERIOR,5,327.0,True,False,JUSTICIA,14,CENTRO,1
405,850000,1,EXTERIOR,4,174.0,False,False,UNIVERSIDAD,14,CENTRO,1
406,499000,3,EXTERIOR,1,94.0,True,False,EMBAJADORES,12,CENTRO,1
407,900000,5,EXTERIOR,3,124.0,True,False,PALACIO,11,CENTRO,1
408,475000,2,EXTERIOR,2,137.0,True,False,EMBAJADORES,12,CENTRO,1
409,285000,2,EXTERIOR,1,54.0,True,False,UNIVERSIDAD,14,CENTRO,1
410,645000,2,INTERIOR,2,120.0,True,False,CORTES,13,CENTRO,1
411,960000,3,EXTERIOR,6,204.0,True,False,EMBAJADORES,12,CENTRO,1
412,589000,2,EXTERIOR,3,100.0,False,False,UNIVERSIDAD,14,CENTRO,1
413,620000,2,EXTERIOR,4,104.0,False,False,SOL,16,CENTRO,1
414,540000,5,EXTERIOR,2,90.0,True,False,SOL,16,CENTRO,1
415,1700000,3,EXTERIOR,4,246.0,True,False,PALACIO,11,CENTRO,1
416,650000,3,EXTERIOR,3,150.0,True,False,CORTES,13,CENTRO,1
417,349000,1,EXTERIOR,2,103.0,False,False,EMBAJADORES,12,CENTRO,1
418,315000,3,EXTERIOR,2,71.0,True,False,EMBAJADORES,12,CENTRO,1
419,399000,3,EXTERIOR,2,82.0,False,False,CORTES,13,CENTRO,1
420,567000,2,EXTERIOR,3,140.0,False,False,PALACIO,11,CENTRO,1
421,465000,1,EXTERIOR,2,108.0,True,False,EMBAJADORES,12,CENTRO,1
422,675000,3,EXTERIOR,1,121.0,True,False,UNIVERSIDAD,14,CENTRO,1
423,260000,0,EXTERIOR,1,44.0,True,False,UNIVERSIDAD,14,CENTRO,1
424,156000,2,INTERIOR,2,36.0,False,False,EMBAJADORES,12,CENTRO,1
425,149000,1,INTERIOR,1,26.0,False,False,EMBAJADORES,12,CENTRO,1
426,318000,0,EXTERIOR,1,76.0,True,False,PALACIO,11,CENTRO,1
427,329900,5,EXTERIOR,1,60.0,True,False,EMBAJADORES,12,CENTRO,1
428,859000,2,EXTERIOR,5,159.0,True,False,UNIVERSIDAD,14,CENTRO,1
429,371000,4,EXTERIOR,2,75.0,True,False,EMBAJADORES,12,CENTRO,1
430,480000,1,EXTERIOR,1,63.0,True,False,CORTES,13,CENTRO,1
431,480000,1,EXTERIOR,1,63.0,True,False,CORTES,13,CENTRO,1
432,195000,-1,INTERIOR,1,53.0,True,False,SOL,16,CENTRO,1
433,859000,1,EXTERIOR,5,166.0,True,False,UNIVERSIDAD,14,CENTRO,1
434,895000,1,EXTERIOR,5,166.0,True,False,UNIVERSIDAD,14,CENTRO,1
435,497500,4,EXTERIOR,1,74.0,True,True,EMBAJADORES,12,CENTRO,1
436,949000,1,EXTERIOR,5,184.0,True,False,JUSTICIA,14,CENTRO,1
437,769000,3,EXTERIOR,2,135.0,True,False,EMBAJADORES,12,CENTRO,1
438,1650000,2,EXTERIOR,3,240.0,True,False,CORTES,13,CENTRO,1
439,159000,3,INTERIOR,2,48.0,False,False,EMBAJADORES,12,CENTRO,1
440,399900,2,EXTERIOR,4,123.0,False,False,EMBAJADORES,12,CENTRO,1
441,649000,4,EXTERIOR,4,136.0,True,True,PALACIO,11,CENTRO,1
442,155000,1,INTERIOR,1,46.0,False,False,EMBAJADORES,12,CENTRO,1
443,149000,0,EXTERIOR,1,57.0,False,False,EMBAJADORES,12,CENTRO,1
444,99000,3,INTERIOR,1,20.0,True,False,EMBAJADORES,12,CENTRO,1
445,345000,2,EXTERIOR,3,77.0,True,False,PALACIO,11,CENTRO,1
446,260000,3,EXTERIOR,1,36.0,True,False,EMBAJADORES,12,CENTRO,1
447,685000,3,EXTERIOR,5,141.0,True,False,CORTES,13,CENTRO,1
448,920000,2,EXTERIOR,2,162.0,False,False,SOL,16,CENTRO,1
449,144000,2,INTERIOR,2,37.0,False,False,EMBAJADORES,12,CENTRO,1
450,139000,3,INTERIOR,2,27.0,False,False,EMBAJADORES,12,CENTRO,1
451,440000,3,EXTERIOR,3,99.0,True,False,EMBAJADORES,12,CENTRO,1
452,859000,1,EXTERIOR,5,157.0,True,False,UNIVERSIDAD,14,CENTRO,1
453,859000,2,EXTERIOR,5,159.0,True,False,UNIVERSIDAD,14,CENTRO,1
454,490000,0,INTERIOR,2,132.0,True,False,PALACIO,11,CENTRO,1
455,498000,5,EXTERIOR,3,57.0,True,False,SOL,16,CENTRO,1
456,415000,1,EXTERIOR,4,108.0,True,False,EMBAJADORES,12,CENTRO,1
457,550000,4,EXTERIOR,2,111.0,True,False,PALACIO,11,CENTRO,1
458,780000,1,EXTERIOR,3,110.0,True,False,JUSTICIA,14,CENTRO,1
459,670000,2,EXTERIOR,2,132.0,True,False,SOL,16,CENTRO,1
460,220000,4,EXTERIOR,1,33.0,False,False,UNIVERSIDAD,14,CENTRO,1
461,440000,3,EXTERIOR,3,99.0,True,False,EMBAJADORES,12,CENTRO,1
462,154000,2,INTERIOR,2,37.0,True,False,EMBAJADORES,12,CENTRO,1
463,799000,3,EXTERIOR,5,153.0,False,False,JUSTICIA,14,CENTRO,1
464,312000,3,INTERIOR,4,81.0,True,False,EMBAJADORES,12,CENTRO,1
465,2250000,3,EXTERIOR,15,462.0,True,True,JUSTICIA,14,CENTRO,1
466,249900,3,INTERIOR,2,71.0,False,False,EMBAJADORES,12,CENTRO,1
467,799000,5,EXTERIOR,3,137.0,True,False,UNIVERSIDAD,14,CENTRO,1
468,325000,1,EXTERIOR,2,94.0,True,False,EMBAJADORES,12,CENTRO,1
469,2250000,4,EXTERIOR,4,262.0,True,False,JUSTICIA,14,CENTRO,1
470,799000,0,EXTERIOR,3,190.0,True,False,UNIVERSIDAD,14,CENTRO,1
471,475000,3,EXTERIOR,2,81.0,False,False,JUSTICIA,14,CENTRO,1
472,640000,3,EXTERIOR,4,185.0,True,True,PALACIO,11,CENTRO,1
473,2000000,1,EXTERIOR,3,240.0,True,False,JUSTICIA,14,CENTRO,1
474,455000,0,EXTERIOR,2,106.0,True,False,UNIVERSIDAD,14,CENTRO,1
475,1151000,4,EXTERIOR,3,170.0,True,False,SOL,16,CENTRO,1
476,320000,4,INTERIOR,1,63.0,True,False,SOL,16,CENTRO,1
477,495000,2,EXTERIOR,2,80.0,True,False,UNIVERSIDAD,14,CENTRO,1
478,299000,0,EXTERIOR,1,56.0,False,False,JUSTICIA,14,CENTRO,1
479,399000,3,INTERIOR,3,92.0,True,False,PALACIO,11,CENTRO,1
480,1995000,0,EXTERIOR,5,379.0,True,False,JUSTICIA,14,CENTRO,1
481,450000,5,INTERIOR,2,65.0,True,False,JUSTICIA,14,CENTRO,1
482,448000,2,INTERIOR,2,78.0,True,False,CORTES,13,CENTRO,1
483,685000,3,EXTERIOR,5,141.0,True,False,CORTES,13,CENTRO,1
484,299000,0,INTERIOR,2,55.0,False,False,PALACIO,11,CENTRO,1
485,575000,3,INTERIOR,5,143.0,True,False,EMBAJADORES,12,CENTRO,1
486,179900,2,INTERIOR,2,42.0,False,False,UNIVERSIDAD,14,CENTRO,1
487,695000,4,EXTERIOR,3,131.0,True,False,SOL,16,CENTRO,1
488,725000,4,EXTERIOR,3,121.0,True,False,CORTES,13,CENTRO,1
489,1390000,9,EXTERIOR,2,137.0,True,False,UNIVERSIDAD,14,CENTRO,1
490,795000,2,EXTERIOR,5,175.0,False,False,SOL,16,CENTRO,1
491,906000,2,EXTERIOR,2,138.0,True,False,PALACIO,11,CENTRO,1
492,700000,2,EXTERIOR,7,186.0,False,False,UNIVERSIDAD,14,CENTRO,1
493,1050000,1,EXTERIOR,4,185.0,False,False,JUSTICIA,14,CENTRO,1
494,158000,2,EXTERIOR,1,30.0,True,False,EMBAJADORES,12,CENTRO,1
495,549999,5,EXTERIOR,2,65.0,True,False,SOL,16,CENTRO,1
496,485000,3,EXTERIOR,2,94.0,True,False,EMBAJADORES,12,CENTRO,1
497,1200000,1,INTERIOR,3,147.0,True,False,JUSTICIA,14,CENTRO,1
498,550000,4,EXTERIOR,4,125.0,True,False,EMBAJADORES,12,CENTRO,1
499,296000,4,EXTERIOR,1,49.0,False,False,UNIVERSIDAD,14,CENTRO,1
500,875000,1,EXTERIOR,2,86.0,True,True,JUSTICIA,14,CENTRO,1
501,859000,4,EXTERIOR,3,115.0,True,False,UNIVERSIDAD,14,CENTRO,1
502,160000,3,INTERIOR,1,38.0,False,False,EMBAJADORES,12,CENTRO,1
503,510000,3,EXTERIOR,4,106.0,True,False,UNIVERSIDAD,14,CENTRO,1
504,1175000,1,EXTERIOR,8,269.0,True,False,PALACIO,11,CENTRO,1
505,315000,4,EXTERIOR,2,60.0,False,False,UNIVERSIDAD,14,CENTRO,1
506,639000,2,EXTERIOR,3,184.0,False,False,EMBAJADORES,12,CENTRO,1
507,1020000,1,EXTERIOR,5,239.0,True,False,PALACIO,11,CENTRO,1
508,859000,1,EXTERIOR,5,166.0,True,False,UNIVERSIDAD,14,CENTRO,1
509,324000,1,INTERIOR,3,67.0,True,False,UNIVERSIDAD,14,CENTRO,1
510,575000,2,EXTERIOR,2,93.0,True,False,SOL,16,CENTRO,1
511,390000,1,EXTERIOR,4,116.0,False,False,EMBAJADORES,12,CENTRO,1
512,875000,1,EXTERIOR,2,86.0,True,True,JUSTICIA,14,CENTRO,1
513,180000,1,EXTERIOR,1,40.0,False,False,EMBAJADORES,12,CENTRO,1
514,455000,3,EXTERIOR,3,115.0,False,False,UNIVERSIDAD,14,CENTRO,1
515,160000,4,EXTERIOR,1,25.0,False,False,EMBAJADORES,12,CENTRO,1
516,650000,4,EXTERIOR,3,142.0,True,False,PALACIO,11,CENTRO,1
517,287000,3,EXTERIOR,3,65.0,True,False,EMBAJADORES,12,CENTRO,1
518,495000,3,EXTERIOR,3,112.0,True,False,PALACIO,11,CENTRO,1
519,257000,1,EXTERIOR,1,50.0,False,False,PALACIO,11,CENTRO,1
520,528000,3,EXTERIOR,3,114.0,False,False,CORTES,13,CENTRO,1
521,1675000,3,EXTERIOR,3,260.0,True,False,UNIVERSIDAD,14,CENTRO,1
522,359000,1,EXTERIOR,3,83.0,True,False,PALACIO,11,CENTRO,1
523,495000,2,EXTERIOR,3,91.0,False,False,SOL,16,CENTRO,1
524,1750000,5,EXTERIOR,4,297.0,True,True,CORTES,13,CENTRO,1
525,399000,3,INTERIOR,3,92.0,True,False,PALACIO,11,CENTRO,1
526,380000,1,EXTERIOR,3,89.0,True,False,EMBAJADORES,12,CENTRO,1
527,1680000,3,EXTERIOR,3,267.0,True,False,JUSTICIA,14,CENTRO,1
528,482000,1,EXTERIOR,2,108.0,True,False,EMBAJADORES,12,CENTRO,1
529,293000,4,INTERIOR,2,57.0,True,False,PALACIO,11,CENTRO,1
530,1090000,3,EXTERIOR,4,209.0,True,False,PALACIO,11,CENTRO,1
531,470000,2,EXTERIOR,3,117.0,True,False,PALACIO,11,CENTRO,1
532,420000,2,EXTERIOR,1,68.0,True,False,PALACIO,11,CENTRO,1
533,690000,2,EXTERIOR,5,179.0,True,False,UNIVERSIDAD,14,CENTRO,1
534,298000,0,EXTERIOR,2,87.0,False,True,EMBAJADORES,12,CENTRO,1
535,1050000,1,EXTERIOR,3,150.0,False,False,PALACIO,11,CENTRO,1
536,698000,3,EXTERIOR,4,129.0,True,False,EMBAJADORES,12,CENTRO,1
537,230000,0,INTERIOR,1,38.0,True,False,CORTES,13,CENTRO,1
538,380000,2,EXTERIOR,1,51.0,True,False,PALACIO,11,CENTRO,1
539,800000,2,EXTERIOR,4,180.0,True,False,PALACIO,11,CENTRO,1
540,685000,1,EXTERIOR,3,103.0,True,False,UNIVERSIDAD,14,CENTRO,1
541,139000,3,INTERIOR,2,27.0,False,False,EMBAJADORES,12,CENTRO,1
542,670000,3,EXTERIOR,2,132.0,True,False,SOL,16,CENTRO,1
543,170000,3,INTERIOR,1,35.0,True,False,EMBAJADORES,12,CENTRO,1
544,650000,1,EXTERIOR,2,116.0,True,False,PALACIO,11,CENTRO,1
545,315000,4,EXTERIOR,2,59.0,False,False,EMBAJADORES,12,CENTRO,1
546,460000,2,EXTERIOR,3,115.0,True,False,SOL,16,CENTRO,1
547,1076000,1,EXTERIOR,8,252.0,False,False,SOL,16,CENTRO,1
548,229000,5,INTERIOR,2,50.0,True,False,CORTES,13,CENTRO,1
549,370000,1,INTERIOR,1,48.0,True,False,PALACIO,11,CENTRO,1
550,709500,4,EXTERIOR,2,81.0,True,True,PALACIO,11,CENTRO,1
551,550000,4,EXTERIOR,2,110.0,True,False,SOL,16,CENTRO,1
552,265000,3,EXTERIOR,2,46.0,False,False,JUSTICIA,14,CENTRO,1
553,450000,4,EXTERIOR,4,80.0,False,False,JUSTICIA,14,CENTRO,1
554,405000,2,EXTERIOR,6,104.0,False,False,UNIVERSIDAD,14,CENTRO,1
555,495000,1,EXTERIOR,3,77.0,True,True,UNIVERSIDAD,14,CENTRO,1
556,198000,0,EXTERIOR,1,97.0,True,False,EMBAJADORES,12,CENTRO,1
557,159000,3,INTERIOR,2,48.0,False,False,EMBAJADORES,12,CENTRO,1
558,520000,5,INTERIOR,1,94.0,True,False,SOL,16,CENTRO,1
559,157000,3,INTERIOR,1,41.0,False,False,PALACIO,11,CENTRO,1
560,177000,3,INTERIOR,1,36.0,False,False,EMBAJADORES,12,CENTRO,1
561,459000,4,EXTERIOR,2,52.0,True,False,UNIVERSIDAD,14,CENTRO,1
562,949000,1,EXTERIOR,5,179.0,True,False,JUSTICIA,14,CENTRO,1
563,680000,3,EXTERIOR,2,105.0,True,False,EMBAJADORES,12,CENTRO,1
564,345000,2,EXTERIOR,3,77.0,True,False,PALACIO,11,CENTRO,1
565,269000,2,EXTERIOR,1,46.0,False,False,PALACIO,11,CENTRO,1
566,599999,3,EXTERIOR,2,70.0,True,False,UNIVERSIDAD,14,CENTRO,1
567,399000,3,EXTERIOR,2,82.0,False,False,CORTES,13,CENTRO,1
568,185000,3,EXTERIOR,1,25.0,False,False,CORTES,13,CENTRO,1
569,127000,0,INTERIOR,1,31.0,False,False,EMBAJADORES,12,CENTRO,1
570,269000,2,EXTERIOR,1,46.0,False,False,PALACIO,11,CENTRO,1
571,157000,3,INTERIOR,1,41.0,False,False,PALACIO,11,CENTRO,1
572,210000,5,INTERIOR,2,50.0,True,False,EMBAJADORES,12,CENTRO,1
573,850000,2,EXTERIOR,3,190.0,True,False,EMBAJADORES,12,CENTRO,1
574,690000,2,EXTERIOR,9,180.0,True,False,SOL,16,CENTRO,1
575,260000,0,INTERIOR,1,63.0,True,False,UNIVERSIDAD,14,CENTRO,1
576,105000,0,EXTERIOR,2,45.0,False,False,EMBAJADORES,12,CENTRO,1
577,1100000,3,EXTERIOR,4,192.0,True,False,PALACIO,11,CENTRO,1
578,459000,4,EXTERIOR,2,52.0,True,False,UNIVERSIDAD,14,CENTRO,1
579,859000,1,EXTERIOR,5,157.0,True,False,UNIVERSIDAD,14,CENTRO,1
580,131000,1,INTERIOR,2,49.0,False,False,EMBAJADORES,12,CENTRO,1
581,598000,4,EXTERIOR,2,170.0,False,False,JUSTICIA,14,CENTRO,1
582,1150000,4,EXTERIOR,2,147.0,True,False,PALACIO,11,CENTRO,1
583,219900,3,EXTERIOR,2,51.0,False,False,EMBAJADORES,12,CENTRO,1
584,399900,1,EXTERIOR,2,94.0,True,False,EMBAJADORES,12,CENTRO,1
585,189000,4,EXTERIOR,1,43.0,False,False,EMBAJADORES,12,CENTRO,1
586,859000,2,EXTERIOR,5,159.0,True,False,UNIVERSIDAD,14,CENTRO,1
587,949000,1,EXTERIOR,5,184.0,True,False,JUSTICIA,14,CENTRO,1
588,694999,4,EXTERIOR,4,131.0,True,False,SOL,16,CENTRO,1
589,335000,4,EXTERIOR,1,60.0,True,False,JUSTICIA,14,CENTRO,1
590,245000,5,EXTERIOR,2,50.0,True,False,EMBAJADORES,12,CENTRO,1
591,335000,3,INTERIOR,1,41.0,True,False,UNIVERSIDAD,14,CENTRO,1
592,480000,1,EXTERIOR,1,63.0,True,False,CORTES,13,CENTRO,1
593,359999,5,EXTERIOR,1,60.0,True,False,PALACIO,11,CENTRO,1
594,304999,6,EXTERIOR,1,62.0,True,False,EMBAJADORES,12,CENTRO,1
595,359900,0,EXTERIOR,1,112.0,True,False,EMBAJADORES,12,CENTRO,1
596,975000,0,EXTERIOR,1,267.0,True,False,PALACIO,11,CENTRO,1
597,287000,3,EXTERIOR,3,65.0,True,False,EMBAJADORES,12,CENTRO,1
598,350000,0,EXTERIOR,1,80.0,True,False,PALACIO,11,CENTRO,1
599,245000,2,EXTERIOR,1,55.0,False,False,SOL,16,CENTRO,1
600,274900,1,EXTERIOR,1,48.0,True,False,EMBAJADORES,12,CENTRO,1
601,298000,1,INTERIOR,3,84.0,True,False,EMBAJADORES,12,CENTRO,1
602,698000,4,EXTERIOR,4,141.0,True,False,EMBAJADORES,12,CENTRO,1
603,135000,4,EXTERIOR,1,39.0,False,False,EMBAJADORES,12,CENTRO,1
604,289000,1,EXTERIOR,3,72.0,False,False,EMBAJADORES,12,CENTRO,1
605,288798,1,INTERIOR,2,62.0,False,False,UNIVERSIDAD,14,CENTRO,1
606,423000,5,EXTERIOR,2,85.0,True,False,EMBAJADORES,12,CENTRO,1
607,385000,5,EXTERIOR,2,75.0,False,False,SOL,16,CENTRO,1
608,269000,2,EXTERIOR,1,46.0,False,False,PALACIO,11,CENTRO,1
609,340000,4,INTERIOR,2,60.0,False,False,JUSTICIA,14,CENTRO,1
610,610000,4,EXTERIOR,4,138.0,True,False,UNIVERSIDAD,14,CENTRO,1
611,199900,3,EXTERIOR,2,42.0,False,True,EMBAJADORES,12,CENTRO,1
612,257000,1,EXTERIOR,1,50.0,False,False,PALACIO,11,CENTRO,1
613,131000,3,INTERIOR,1,27.0,False,False,EMBAJADORES,12,CENTRO,1
614,1540000,2,EXTERIOR,5,187.0,True,False,SOL,16,CENTRO,1
615,925000,4,EXTERIOR,3,129.0,True,False,PALACIO,11,CENTRO,1
616,239000,2,INTERIOR,2,56.0,False,False,EMBAJADORES,12,CENTRO,1
617,131000,3,INTERIOR,1,27.0,False,False,EMBAJADORES,12,CENTRO,1
618,257000,1,EXTERIOR,1,50.0,False,False,PALACIO,11,CENTRO,1
619,131000,3,INTERIOR,1,27.0,False,False,EMBAJADORES,12,CENTRO,1
620,160000,2,EXTERIOR,1,35.0,True,False,EMBAJADORES,12,CENTRO,1
621,157000,3,INTERIOR,1,41.0,False,False,PALACIO,11,CENTRO,1
622,345000,2,EXTERIOR,3,77.0,True,False,PALACIO,11,CENTRO,1
623,509000,2,EXTERIOR,2,110.0,True,False,EMBAJADORES,12,CENTRO,1
624,570000,3,EXTERIOR,2,110.0,True,False,PALACIO,11,CENTRO,1
625,820000,1,EXTERIOR,6,162.0,True,False,UNIVERSIDAD,14,CENTRO,1
626,490000,1,EXTERIOR,2,121.0,False,False,SOL,16,CENTRO,1
627,290000,2,INTERIOR,1,35.0,True,False,SOL,16,CENTRO,1
628,859000,1,EXTERIOR,5,157.0,False,False,UNIVERSIDAD,14,CENTRO,1
629,999000,1,EXTERIOR,5,154.0,True,False,JUSTICIA,14,CENTRO,1
630,725000,2,EXTERIOR,3,135.0,True,False,EMBAJADORES,12,CENTRO,1
631,560000,3,INTERIOR,2,88.0,True,False,JUSTICIA,14,CENTRO,1
632,945000,1,EXTERIOR,4,178.0,True,False,PALACIO,11,CENTRO,1
633,269000,2,EXTERIOR,1,46.0,False,False,PALACIO,11,CENTRO,1
634,210000,5,INTERIOR,2,50.0,True,False,EMBAJADORES,12,CENTRO,1
635,269000,2,EXTERIOR,1,46.0,False,False,PALACIO,11,CENTRO,1
636,1800000,1,EXTERIOR,4,384.0,True,True,CORTES,13,CENTRO,1
637,2990000,10,EXTERIOR,3,383.0,True,True,UNIVERSIDAD,14,CENTRO,1
638,365600,2,EXTERIOR,3,57.0,False,False,CORTES,13,CENTRO,1
639,859000,1,EXTERIOR,5,166.0,True,False,UNIVERSIDAD,14,CENTRO,1
640,340000,1,EXTERIOR,2,67.0,False,False,EMBAJADORES,12,CENTRO,1
641,370000,1,EXTERIOR,2,88.0,True,False,CORTES,13,CENTRO,1
642,480000,1,EXTERIOR,1,63.0,True,False,CORTES,13,CENTRO,1
643,188000,1,INTERIOR,1,41.0,False,False,EMBAJADORES,12,CENTRO,1
644,425000,5,EXTERIOR,2,50.0,True,False,SOL,16,CENTRO,1
645,345000,2,EXTERIOR,3,77.0,True,False,PALACIO,11,CENTRO,1
646,920000,7,EXTERIOR,3,124.0,True,False,UNIVERSIDAD,14,CENTRO,1
647,425000,5,EXTERIOR,2,45.0,True,False,SOL,16,CENTRO,1
648,520000,4,EXTERIOR,2,71.0,True,False,UNIVERSIDAD,14,CENTRO,1
649,75000,0,INTERIOR,1,20.0,False,False,EMBAJADORES,12,CENTRO,1
650,380000,2,EXTERIOR,3,89.0,False,False,EMBAJADORES,12,CENTRO,1
651,769000,1,EXTERIOR,4,157.0,True,False,UNIVERSIDAD,14,CENTRO,1
652,859000,1,EXTERIOR,5,166.0,True,False,UNIVERSIDAD,14,CENTRO,1
