id_alojamiento,tipo_alojamiento,restaurante,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
0,HOTEL,SI,CORTES              ,13,CENTRO              ,1,PASEO                    PRADO                                             ,48,441226.6,4473481.5,40.40987710894087,-3.6926947309365747
1,HOTEL,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    SANTA ISABEL                                      ,4,440639.6,4473735.5,40.412123612769605,-3.6996362374705547
2,APART-HOTEL,NO,JUSTICIA            ,14,CENTRO              ,1,CALLE                    FUENCARRAL                                        ,46,440566.28,4474970.0,40.423239344124745,-3.7006156964020307
3,PENSION,NO,PALACIO             ,11,CENTRO              ,1,CALLE                    CRUZADA                                           ,1,439667.16,4474213.5,40.41635973864152,-3.7111421559578863
5,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    ATOCHA                                            ,16,440285.6,4473966.5,40.414179249780744,-3.7038299524929785
6,HOTEL,SI,PALACIO             ,11,CENTRO              ,1,CALLE                    JACOMETREZO                                       ,6,439986.6,4474650.5,40.420319532842754,-3.7074184282525375
7,PENSION,NO,PALACIO             ,11,CENTRO              ,1,PLAZA                    VIRGEN DE LA PALOMA                               ,2,439550.16,4473296.5,40.408090489551725,-3.712434005718178
8,APART-HOTEL,NO,JUSTICIA            ,14,CENTRO              ,1,CALLE                    CAMPOAMOR                                         ,13,440996.7,4475317.0,40.42639591911267,-3.69557438232496
9,APART-HOTEL,NO,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    GRAN VIA                                          ,48,440068.6,4474705.5,40.42082090803518,-3.706457091698534
10,HOSTAL,NO,PALACIO             ,11,CENTRO              ,1,CALLE                    FUENTES                                           ,13,439875.6,4474339.5,40.41750988950872,-3.7086973656937117
11,HOTEL,SI,SOL                 ,16,CENTRO              ,1,CALLE                    POSTAS                                            ,17,440099.6,4474134.5,40.415679307067336,-3.7060379222489663
12,VIVIENDA TURISTICA,NO,PALACIO             ,11,CENTRO              ,1,RONDA                    SEGOVIA                                           ,41,439149.6,4473478.5,40.40970084599155,-3.7171718759684365
13,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    SANTA ANA                                         ,25,439822.6,4473435.5,40.40936240580636,-3.709236531892667
14,HOTEL,SI,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    DOCTOR CORTEZO                                    ,10,440276.6,4473843.5,40.413070561503815,-3.7039244774477393
15,HOTEL,SI,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    ATOCHA                                            ,36,440544.6,4473839.5,40.41305371461463,-3.7007655703254363
16,HOSTAL,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    MAGDALENA                                         ,29,440600.6,4473766.5,40.412400093577126,-3.7000987627123365
17,CASA DE HUESPEDES,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    SAN PEDRO MARTIR                                  ,9,440311.6,4473676.5,40.41156865625246,-3.7034963153323623
18,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,SOL                 ,16,CENTRO              ,1,CALLE                    JARDINES                                          ,16,440528.6,4474487.5,40.4188900651064,-3.7010147222859446
19,HOTEL,SI,SOL                 ,16,CENTRO              ,1,CALLE                    GRAN VIA                                          ,29,440351.6,4474587.5,40.419778243596426,-3.7031103265077316
20,HOTEL,NO,SOL                 ,16,CENTRO              ,1,CALLE                    VENERAS                                           ,2,439991.6,4474522.5,40.41916681061873,-3.7073474168301286
21,HOSTAL,NO,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    BARCO                                             ,3,440366.6,4474740.5,40.421157614117135,-3.702947871892497
22,HOSTAL,NO,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    PIZARRO                                           ,16,440128.6,4474967.5,40.42318544357632,-3.7057745439856875
23,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,PALACIO             ,11,CENTRO              ,1,PLAZA                    VIRGEN DE LA PALOMA                               ,2,439570.06,4473319.5,40.408299129106645,-3.7122016747789544
24,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    SANTA CRUZ DE MARCENADO                           ,28,439501.6,4475704.5,40.42977930835232,-3.713235319771399
25,HOTEL,SI,CORTES              ,13,CENTRO              ,1,CALLE                    ARLABAN                                           ,1,440614.6,4474280.5,40.41703145212199,-3.69998174867042
26,HOSTAL,NO,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    ESPIRITU SANTO                                    ,18,440349.6,4475198.5,40.42528227128619,-3.703191214360266
27,HOTEL,NO,SOL                 ,16,CENTRO              ,1,CALLE                    FLORA                                             ,4,439945.6,4474427.5,40.41830768848201,-3.7078806313237056
28,HOTEL,SI,SOL                 ,16,CENTRO              ,1,CALLE                    VICTORIA                                          ,4,440464.6,4474205.5,40.41634509923194,-3.7017426686139845
29,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    RIBERA DE CURTIDORES                              ,37,440008.6,4473152.5,40.406826431683605,-3.707017859591994
30,VIVIENDA TURISTICA,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    CABEZA                                            ,6,440300.6,4473679.5,40.411594892823985,-3.703626235179077
31,VIVIENDA TURISTICA,NO,JUSTICIA            ,14,CENTRO              ,1,CALLE                    SANTA BRIGIDA                                     ,17,440677.6,4475105.5,40.42446793597595,-3.6993161698464094
32,HOTEL,SI,JUSTICIA            ,14,CENTRO              ,1,CALLE                    MEJIA LEQUERICA                                   ,10,440748.6,4475388.5,40.42702239155958,-3.6985056257691165
33,VIVIENDA TURISTICA,NO,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    TESORO                                            ,21,440171.6,4475168.5,40.42499923645091,-3.7052866012831918
34,APART-HOTEL,NO,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    CORREDERA BAJA DE SAN PABLO                       ,53,440388.6,4475027.5,40.42374461973978,-3.702715462425051
35,APART-HOTEL,NO,SOL                 ,16,CENTRO              ,1,CALLE                    ARENAL                                            ,10,440127.6,4474292.5,40.41710465978814,-3.7057227854274846
36,HOTEL,SI,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    SAN BERNARDO                                      ,29,439965.6,4474949.5,40.423011546333186,-3.707694178294755
37,HOTEL,SI,CORTES              ,13,CENTRO              ,1,PASEO                    PRADO                                             ,32,441191.6,4473631.5,40.41122591221683,-3.693121070927772
38,HOTEL,SI,SOL                 ,16,CENTRO              ,1,CALLE                    GRAN VIA                                          ,31,440296.6,4474612.5,40.41999951097012,-3.7037609439595034
40,HOTEL,SI,JUSTICIA            ,14,CENTRO              ,1,CALLE                    BARQUILLO                                         ,19,440954.6,4474828.5,40.421992292488376,-3.6960252910194606
41,VIVIENDA TURISTICA,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    CARLOS ARNICHES                                   ,24,439890.6,4473236.5,40.407574632248014,-3.708416360761926
43,HOSTAL,NO,CORTES              ,13,CENTRO              ,1,CALLE                    VENTURA DE LA VEGA                                ,5,440708.6,4474144.5,40.41581300106306,-3.698861162625505
44,HOSTAL,NO,CORTES              ,13,CENTRO              ,1,CALLE                    ATOCHA                                            ,45,440537.6,4473865.5,40.413287435099846,-3.700850499407743
45,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,PALACIO             ,11,CENTRO              ,1,CALLE                    SAN BUENAVENTURA                                  ,9,439332.6,4473682.5,40.41155192870407,-3.7150346810701653
46,HOTEL,SI,SOL                 ,16,CENTRO              ,1,CALLE                    ABADA                                             ,7,440254.6,4474519.5,40.41915870918474,-3.7042472521151955
47,HOTEL,SI,CORTES              ,13,CENTRO              ,1,CALLE                    ATOCHA                                            ,81,440783.6,4473706.5,40.41187262360569,-3.6979364385983233
48,HOTEL,SI,CORTES              ,13,CENTRO              ,1,CALLE                    MARQUES DE CASA RIERA                             ,4,440931.6,4474365.5,40.4178197335138,-3.6962533933344854
49,VIVIENDA TURISTICA,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    PEÃÂA DE FRANCIA                                   ,6,440084.94,4473236.0,40.40758413749057,-3.7061260944432273
50,HOTEL,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    CABESTREROS                                       ,1,440247.03,4473435.0,40.4093884756046,-3.704234613449457
52,HOTEL,SI,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    GRAN VIA                                          ,72,439798.6,4474936.5,40.42288237014013,-3.70966142464579
53,VIVIENDA TURISTICA,NO,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    JESUS DEL VALLE                                   ,23,440292.6,4475142.5,40.42477370893084,-3.70385785444211
54,HOTEL,SI,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    SAN BERNARDO                                      ,61,440022.6,4475308.5,40.42624969154764,-3.7070561664846458
55,APART-HOTEL,NO,SOL                 ,16,CENTRO              ,1,CALLE                    JARDINES                                          ,16,440537.6,4474488.5,40.41889971672738,-3.7009087364733353
56,APART-HOTEL,NO,SOL                 ,16,CENTRO              ,1,CALLE                    EL SALVADOR                                       ,4,440060.6,4473979.5,40.414280186546335,-3.7064829722825223
57,APART-HOTEL,NO,SOL                 ,16,CENTRO              ,1,CALLE                    HILERAS                                           ,8,439935.6,4474308.5,40.41723495987051,-3.7079872585319538
58,HOTEL,SI,SOL                 ,16,CENTRO              ,1,CALLE                    ARENAL                                            ,15,439988.6,4474323.5,40.41737391038752,-3.70736400069877
59,HOTEL,SI,PALACIO             ,11,CENTRO              ,1,PLAZA                    ISABEL II                                         ,7,439854.6,4474431.5,40.41833715029708,-3.708953578179158
60,CASA DE HUESPEDES,NO,PALACIO             ,11,CENTRO              ,1,CALLE                    ALAMILLO                                          ,8,439547.6,4473929.5,40.41379266086639,-3.7125243159159305
61,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,CORTES              ,13,CENTRO              ,1,CALLE                    PRINCIPE                                          ,11,440589.6,4474138.5,40.41575046385091,-3.700263142815546
62,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    MINAS                                             ,5,440099.6,4475122.5,40.42457966688494,-3.706130978019943
63,APART-HOTEL,NO,CORTES              ,13,CENTRO              ,1,CALLE                    CRUZ                                              ,35,440387.6,4474040.5,40.414853188946736,-3.702634739054123
64,APART-HOTEL,NO,PALACIO             ,11,CENTRO              ,1,PLAZA                    ESPAÃÂA                                            ,7,439586.6,4474889.5,40.422443607235614,-3.7121558584336145
65,HOTEL,SI,PALACIO             ,11,CENTRO              ,1,CUESTA                   SANTO DOMINGO                                     ,2,439754.6,4474492.5,40.41887943262189,-3.7101380032122044
66,VIVIENDA TURISTICA,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    OSO                                               ,3,440227.6,4473480.5,40.40979696656393,-3.70446786854956
67,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,EMBAJADORES         ,12,CENTRO              ,1,CALLE                    RODAS                                             ,18,440083.6,4473306.5,40.40821913891312,-3.7061485236308753
69,HOTEL,SI,UNIVERSIDAD         ,15,CENTRO              ,1,CALLE                    SAN BERNARDO                                      ,48,439997.6,4475159.5,40.42490562974087,-3.7073368014848618
