id_centro_edu,centro_edu,tipo_edu,Pub_Priv,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
1965,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    MARIA PANES                                       ,11,440942.6,4477338.5,40.44460267463979,-3.696399970602855
1966,EDUCACION TERCIARIA NO UNIVERSITARIA,TERCIARIA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    GENERAL ALVAREZ DE CASTRO                         ,41,440385.6,4476567.5,40.43761741961283,-3.7028952550120744
1967,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,AVENIDA                  REINA VICTORIA                                    ,15,440067.6,4477562.5,40.446557946663354,-3.706738294781731
1968,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    PALAFOX                                           ,14,440510.6,4475911.5,40.43171682917707,-3.70136011608408
1969,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    SANTA FELICIANA                                   ,19,440755.6,4476108.5,40.43350898146152,-3.6984902150381376
1971,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,PLAZA                    CONDE DEL VALLE DE SUCHIL                         ,10,440042.6,4475821.5,40.43087246632111,-3.7068687931407527
1972,EDUCACION UNIVERSITARIA PRIVADA,UNIVERSITARIA,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    JULIAN ROMEA                                      ,23,439160.62,4477137.5,40.442663497219414,-3.7173921406191948
1973,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    MELQUIADES ALVAREZ                                ,8,439616.62,4476960.5,40.44110224864543,-3.7119987539033508
1974,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    MELQUIADES ALVAREZ                                ,8,439616.62,4476960.5,40.44110224864543,-3.7119987539033508
1975,AUTOESCUELA,AUTOESCUELA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,PLAZA                    SAN JUAN DE LA CRUZ                               ,6,441057.6,4476942.5,40.44104349038777,-3.695007251930321
1976,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    FERNANDEZ DE LA HOZ                               ,25,441050.6,4476210.5,40.434448805047374,-3.6950218756817237
1977,EDUCACION UNIVERSITARIA PUBLICA,UNIVERSITARIA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    BRAVO MURILLO                                     ,38,440288.6,4476615.5,40.43804286549703,-3.7040433813234985
1978,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    JERONIMO DE LA QUINTANA                           ,11,440235.6,4475867.5,40.43130074405401,-3.704597904898768
1979,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    DONOSO CORTES                                     ,36,439820.6,4476425.5,40.4362975287434,-3.709543067775791
1980,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    DONOSO CORTES                                     ,73,439267.62,4476447.5,40.43645551578505,-3.716064580489191
1981,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    FERNANDO EL CATOLICO                              ,49,439551.6,4476187.5,40.434134014955326,-3.712691831989898
1982,EDUCACION UNIVERSITARIA PUBLICA,UNIVERSITARIA,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,AVENIDA                  FILIPINAS                                         ,3,439653.6,4476814.5,40.439789704100974,-3.7115488757652964
1983,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    ANTONIO PALOMINO                                  ,8,439517.6,4476006.5,40.43250101786779,-3.713075440798227
1984,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    HILARION ESLAVA                                   ,47,439226.62,4476631.5,40.438110068873584,-3.716565552667047
1985,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    GAZTAMBIDE                                        ,73,439326.62,4476649.5,40.43827952233739,-3.7153882807074785
1986,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    ARAPILES                                          ,18,439920.6,4476054.5,40.432962629737354,-3.708329033994333
1987,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    GARCIA DE PAREDES                                 ,26,440600.6,4476466.5,40.436722951126164,-3.700350994112731
1988,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    JOAQUIN MARIA LOPEZ                               ,12,439839.6,4476564.5,40.43755107499208,-3.7093322249888687
1989,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    MELENDEZ VALDES                                   ,28,439674.6,4476062.5,40.4330168916112,-3.711229892743764
1990,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    ALBERTO AGUILERA                                  ,8,440044.6,4475707.5,40.42984564787562,-3.7068344632359147
1991,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    CARDENAL CISNEROS                                 ,82,440368.6,4476333.5,40.43550822548341,-3.703073723896444
1992,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    MELENDEZ VALDES                                   ,14,439792.6,4476055.5,40.43296238255908,-3.709838123870542
1993,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    MONTELEON                                         ,50,440255.6,4475823.5,40.43090580911463,-3.704357994292905
1994,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,PLAZA                    CONDE DEL VALLE DE SUCHIL                         ,17,439992.6,4475951.5,40.432039958115865,-3.707470499402731
1995,CENTRO DE INFANTIL Y PRIMARIA PUBLICO,INFANTIL Y PRIMARIA,PUBLICO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    FERNANDO EL CATOLICO                              ,16,439835.6,4476182.5,40.43410956519026,-3.709343218236347
1996,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    FERNANDEZ DE LA HOZ                               ,25,441050.6,4476210.5,40.434448805047374,-3.6950218756817237
1997,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,PASEO                    GENERAL MARTINEZ CAMPOS                           ,42,441293.6,4476256.5,40.43488038225412,-3.692161318867131
1998,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    VIRIATO                                           ,52,440844.6,4476334.5,40.43555122711967,-3.6974620172197996
1999,EDUCACION UNIVERSITARIA PUBLICA,UNIVERSITARIA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    RIOS ROSAS                                        ,21,440609.6,4477068.5,40.44214667623305,-3.7003011584331795
2000,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    CRISTOBAL BORDIU                                  ,35,440801.6,4477167.5,40.443052203835485,-3.6980465780191163
2001,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP","PRIMARIA, SECUNDARIA, BACH, FP",CONCERTADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    MELQUIADES ALVAREZ                                ,8,439616.62,4476960.5,40.44110224864543,-3.7119987539033508
2002,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,PASEO                    SAN FRANCISCO DE SALES                            ,42,439615.62,4477141.5,40.442732699272064,-3.7120277485151725
2003,EDUCACION UNIVERSITARIA PRIVADA,UNIVERSITARIA,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    VALLE                                             ,13,439179.62,4477169.5,40.442953156188366,-3.7171711810571306
2005,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,PASEO                    CASTELLANA                                        ,67,441186.6,4477311.5,40.44437674279197,-3.6935204432619417
2006,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    SANTA FELICIANA                                   ,13,440709.6,4476093.5,40.43337057679438,-3.6990311164486007
2007,EDUCACION UNIVERSITARIA PUBLICA,UNIVERSITARIA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    DONOSO CORTES                                     ,65,439352.62,4476442.5,40.43641667660485,-3.715061985651969
2008,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    BOIX Y MORER                                      ,3,440073.6,4476763.5,40.439360647920495,-3.706592172884841
2009,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    DONOSO CORTES                                     ,8,440166.6,4476415.5,40.436232409398784,-3.705462919749517
2010,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    JOAQUIN MARIA LOPEZ                               ,5,439882.6,4476544.5,40.437374015989924,-3.708823370238063
2011,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    MAGALLANES                                        ,23,440140.6,4476314.5,40.43532068623151,-3.7057599357514177
2012,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    MAGALLANES                                        ,27,440141.6,4476339.5,40.43554596915702,-3.7057505011099803
2013,ESCUELAS INFANTILES DE PRIMER CICLO,INFANTIL,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    FERNANDO EL CATOLICO                              ,16,439835.6,4476182.5,40.43410956519026,-3.709343218236347
2014,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    FERNANDEZ DE LOS RIOS                             ,27,439973.6,4476277.5,40.434975337724254,-3.707725277746348
2015,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    MAGALLANES                                        ,3,440129.6,4476047.5,40.432914640993175,-3.705864466959209
2016,ESCUELAS INFANTILES DE SEGUNDO CICLO,INFANTIL,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    SANTA ENGRACIA                                    ,142,440433.6,4477274.5,40.44398982354424,-3.7023956288352506
2017,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,GAZTAMBIDE          ,1,CHAMBERI            ,7,CALLE                    DONOSO CORTES                                     ,47,439582.6,4476424.5,40.43627126429712,-3.7123488978725097
2018,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    GENERAL ARRANDO                                   ,5,440903.6,4475915.5,40.431780877600254,-3.69672747554816
2019,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ARAPILES            ,2,CHAMBERI            ,7,CALLE                    JOAQUIN MARIA LOPEZ                               ,10,439845.6,4476563.5,40.43754250059195,-3.7092613913632198
2020,EDUCACION UNIVERSITARIA PUBLICA,UNIVERSITARIA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    SANTISIMA TRINIDAD                                ,37,440496.6,4476628.5,40.438174884246,-3.7015922933001497
2022,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    GARCIA DE PAREDES                                 ,20,440517.6,4476477.5,40.436816111644504,-3.7013305690982268
2023,EDUCACION UNIVERSITARIA PRIVADA,UNIVERSITARIA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    ALMAGRO                                           ,5,441041.6,4475552.5,40.428520597275615,-3.695066945017697
2024,EDUCACION TERCIARIA NO UNIVERSITARIA,TERCIARIA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    FORTUNY                                           ,53,441420.6,4476250.5,40.43483528625673,-3.6906635112888826
2025,EDUCACION UNIVERSITARIA PRIVADA,UNIVERSITARIA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,PASEO                    GENERAL MARTINEZ CAMPOS                           ,3,440802.6,4476305.5,40.43528699353519,-3.697954475064079
2026,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,CALLE                    PONZANO                                           ,15,440675.6,4476618.5,40.438097588541815,-3.6994809570725686
2027,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,ALMAGRO             ,4,CHAMBERI            ,7,PASEO                    GENERAL MARTINEZ CAMPOS                           ,31,441153.6,4476315.5,40.43540198757165,-3.6938172981835797
2028,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    SANTA ENGRACIA                                    ,122,440530.6,4476962.5,40.44118613539609,-3.7012226972156186
2029,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    RIOS ROSAS                                        ,19,440545.6,4477065.5,40.44211507711632,-3.70105547930489
2030,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO","PRIMARIA, SECUNDARIA, BACH, FP",PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    AGUSTIN DE BETANCOURT                             ,1,441048.6,4477056.5,40.442069815552635,-3.695123944637478
2031,ENSENANZA DE IDIOMAS,IDIOMAS,PRIVADO,TRAFALGAR           ,3,CHAMBERI            ,7,CALLE                    BALMES                                            ,1,440619.6,4476335.5,40.43554420130304,-3.70011474864825
2032,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    BOIX Y MORER                                      ,10,440096.6,4476858.5,40.44021810595745,-3.7063299563792618
2033,"ENSENANZA NO REGLADA (DEPORTIVA Y RECREATIVA, CULTURAL, CLASES DE RECUPERACION, INFORMATICA)",NO REGLADA,PRIVADO,RIOS ROSAS          ,5,CHAMBERI            ,7,CALLE                    RAIMUNDO FERNANDEZ VILLAVERDE                     ,32,440721.6,4477511.5,40.446145406353665,-3.6990219460483265
2034,AUTOESCUELA,AUTOESCUELA,PRIVADO,VALLEHERMOSO        ,6,CHAMBERI            ,7,CALLE                    ANDRES MELLADO                                    ,85,439436.62,4476902.5,40.44056666982054,-3.7141155033738005
