id_alojamiento,tipo_alojamiento,restaurante,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,restaurante,geometry
366,VIVIENDA TURISTICA,NO,ESTRELLA            ,3,RETIRO              ,3,CALLE                    SIRIO                                             ,46,443580.56,4473524.5,NO,POINT (-3.6649569228462187 40.41042735085893)
367,HOTEL,SI,ADELFAS             ,2,RETIRO              ,3,AVENIDA                  CIUDAD DE BARCELONA                               ,113,443137.56,4472247.5,SI,POINT (-3.6700636757446157 40.39889328402334)
368,VIVIENDA TURISTICA,NO,NIÃO JESUS          ,6,RETIRO              ,3,CALLE                    JULIO REY PASTOR                                  ,2,442616.6,4473262.5,NO,POINT (-3.6762937398200997 40.40800122057908)
369,HOTEL,SI,LOS JERONIMOS       ,5,RETIRO              ,3,CALLE                    MONTALBAN                                         ,14,441536.6,4474344.5,SI,POINT (-3.689120674775732 40.4176732776914)
370,APART-HOTEL,NO,CASTELLANA          ,6,SALAMANCA           ,4,PASEO                    CASTELLANA                                        ,62,441524.6,4476489.5,NO,POINT (-3.6894594059501946 40.43699562887164)
371,VIVIENDA TURISTICA,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    COSLADA                                           ,24,442846.6,4476585.5,NO,POINT (-3.673881916611803 40.437952349167084)
373,VIVIENDA TURISTICA,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    ROMA                                              ,3,443454.6,4475811.5,NO,POINT (-3.6666447318716 40.43102132362595)
374,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    RECOLETOS                                         ,18,441516.6,4474765.5,SI,POINT (-3.6893951161575083 40.421464448509695)
375,HOTEL,SI,LISTA               ,5,SALAMANCA           ,4,CALLE                    PRINCIPE DE VERGARA                               ,92,442409.6,4476443.5,SI,POINT (-3.679021266226811 40.436642995693994)
378,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    HERMOSILLA                                        ,23,441861.6,4475319.5,SI,POINT (-3.6853792294367573 40.42647933169771)
379,APART-HOTEL,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    BEJAR                                             ,29,442997.6,4476484.5,NO,POINT (-3.672092568022823 40.43705285486184)
380,VIVIENDA TURISTICA,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    JOSE PICON                                        ,29,443055.6,4476351.5,NO,POINT (-3.6713968393725263 40.43585869763913)
381,HOTEL,SI,LISTA               ,5,SALAMANCA           ,4,CALLE                    GENERAL DIAZ PORLIER                              ,101,442621.6,4476271.5,SI,POINT (-3.6765063095208985 40.4351081887137)
382,VIVIENDA TURISTICA,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    ANDRES TAMAYO                                     ,3,443064.6,4476376.5,NO,POINT (-3.6712929726288492 40.43608452638778)
383,HOTEL,SI,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    JULIO CAMBA                                       ,1,443655.6,4475759.5,SI,POINT (-3.664270574577669 40.43056651995598)
384,APART-HOTEL,NO,LISTA               ,5,SALAMANCA           ,4,CALLE                    GENERAL DIAZ PORLIER                              ,101,442621.6,4476271.5,NO,POINT (-3.6765063095208985 40.4351081887137)
385,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,FUENTE DEL BERRO    ,3,SALAMANCA           ,4,CALLE                    ALCALA                                            ,166,443444.6,4475575.5,NO,POINT (-3.666741622749002 40.42889463299404)
387,HOTEL,SI,CASTELLANA          ,6,SALAMANCA           ,4,CALLE                    GENERAL ORAA                                      ,38,442175.6,4476374.5,SI,POINT (-3.6817737863290665 40.436005173185144)
388,CASA DE HUESPEDES,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    FRANCISCO NAVACERRADA                             ,25,443270.6,4475826.5,NO,POINT (-3.668815207557708 40.43114392281575)
389,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    AZCONA                                            ,46,443300.6,4476200.5,NO,POINT (-3.6684949077949573 40.43451515200619)
390,HOTEL,SI,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    JULIO CAMBA                                       ,3,443653.94,4475794.5,SI,POINT (-3.664293246409514 40.43088170583615)
391,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    SALUSTIANO OLOZAGA                                ,4,441347.6,4474706.5,SI,POINT (-3.691381688484081 40.42092105232715)
392,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    NUESTRA SEÃORA DE GUADALUPE                       ,6,443538.6,4476133.5,NO,POINT (-3.6656830777422678 40.43392777253493)
393,VIVIENDA TURISTICA,NO,GOYA                ,2,SALAMANCA           ,4,CALLE                    GENERAL DIAZ PORLIER                              ,32,442582.6,4475452.5,NO,POINT (-3.676892116469247 40.42772753635232)
394,VIVIENDA TURISTICA,NO,FUENTE DEL BERRO    ,3,SALAMANCA           ,4,CALLE                    LOS PEÃASCALES                                    ,7,443388.6,4475028.5,NO,POINT (-3.6673530677737505 40.42396316091374)
395,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    NUESTRA SEÃORA DE GUADALUPE                       ,6,443544.6,4476127.5,NO,POINT (-3.665611808949188 40.43387412872749)
396,CASA DE HUESPEDES,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    MARTINEZ IZQUIERDO                                ,75,443819.6,4476295.5,NO,POINT (-3.6623846035294014 40.43540618120011)
397,HOTEL,SI,GOYA                ,2,SALAMANCA           ,4,CALLE                    GOYA                                              ,79,442479.6,4475158.5,SI,POINT (-3.678079701111935 40.42507192054048)
398,HOTEL,SI,LISTA               ,5,SALAMANCA           ,4,CALLE                    DIEGO DE LEON                                     ,43,442409.6,4476247.5,SI,POINT (-3.67900350373374 40.43487733194991)
399,HOTEL,SI,CASTELLANA          ,6,SALAMANCA           ,4,CALLE                    CLAUDIO COELLO                                    ,139,441858.6,4476308.5,SI,POINT (-3.685505056980323 40.43538851265548)
400,VIVIENDA TURISTICA,NO,GUINDALERA          ,4,SALAMANCA           ,4,AVENIDA                  BRUSELAS                                          ,72,443777.6,4477041.5,NO,POINT (-3.6629457756520076 40.44212369407893)
401,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,LISTA               ,5,SALAMANCA           ,4,CALLE                    GENERAL DIAZ PORLIER                              ,45,442557.6,4475577.5,NO,POINT (-3.677198116026618 40.42885187343356)
402,APART-HOTEL,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    ARDEMANS                                          ,13,443010.6,4476135.5,NO,POINT (-3.671908002577064 40.43390977859007)
403,HOTEL,SI,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    MARTINEZ IZQUIERDO                                ,59,443699.6,4476291.5,SI,POINT (-3.6637989969583775 40.43536203237021)
404,VIVIENDA TURISTICA,NO,LISTA               ,5,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,89,442839.12,4475563.5,NO,POINT (-3.673878188819779 40.42874514629113)
405,APART-HOTEL,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    ERASO                                             ,5,442979.6,4476103.5,NO,POINT (-3.6722705993263416 40.43361938176124)
406,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,GOYA                ,2,SALAMANCA           ,4,CALLE                    AYALA                                             ,63,442549.6,4475424.5,NO,POINT (-3.677278596473022 40.42747301992762)
407,HOTEL,SI,GOYA                ,2,SALAMANCA           ,4,CALLE                    O'DONNELL                                         ,53,442957.6,4474800.5,SI,POINT (-3.6724130485939783 40.421879780566485)
408,VIVIENDA TURISTICA,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    COSLADA                                           ,8,442723.2,4476508.0,NO,POINT (-3.6753298145564344 40.437245700948054)
409,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,CASTELLANA          ,6,SALAMANCA           ,4,CALLE                    CASTELLO                                          ,58,442227.6,4475603.5,NO,POINT (-3.6810906444416944 40.42906324160235)
410,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,33,441929.6,4475194.5,SI,POINT (-3.684566231646077 40.42535801929096)
411,HOTEL,NO,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    MARQUES DE VILLAMAGNA                             ,4,441604.6,4475626.5,NO,POINT (-3.688436931501885 40.42922693637979)
412,VIVIENDA TURISTICA,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    COSLADA                                           ,26,442859.6,4476592.5,NO,POINT (-3.6737292762981113 40.438016301978955)
413,HOSTAL,NO,CASTELLANA          ,6,SALAMANCA           ,4,CALLE                    NUÃEZ DE BALBOA                                   ,116,442188.6,4476510.5,NO,POINT (-3.681632894020258 40.43723123054702)
415,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,8,441959.6,4474847.5,SI,POINT (-3.6841809252784823 40.422234164087264)
416,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,NO,GOYA                ,2,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,90,442979.6,4475501.5,NO,POINT (-3.6722165961707196 40.42819625955186)
417,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    ALCALA                                            ,66,442215.6,4474840.5,SI,POINT (-3.6811627608726276 40.422188922435545)
419,HOTEL,SI,CASTELLANA          ,6,SALAMANCA           ,4,PASEO                    CASTELLANA                                        ,22,441613.6,4475720.5,SI,POINT (-3.688339469515893 40.430074365288085)
420,COLEGIO MAYOR/RESIDENCIA DE ESTUDIANTE,NO,GOYA                ,2,SALAMANCA           ,4,CALLE                    GENERAL PARDIÃAS                                  ,34,442462.6,4475371.5,NO,POINT (-3.678299368385299 40.42698955661478)
422,HOTEL,NO,LISTA               ,5,SALAMANCA           ,4,CALLE                    JUAN BRAVO                                        ,43,442582.6,4475999.5,NO,POINT (-3.676941525630722 40.4326551864554)
423,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,45,441962.6,4475383.5,SI,POINT (-3.6841944883709776 40.42706292730416)
424,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    GOYA                                              ,49,442136.6,4475180.5,SI,POINT (-3.6821248905347654 40.42524632287695)
425,HOTEL,SI,CASTELLANA          ,6,SALAMANCA           ,4,CALLE                    MARQUES DE VILLAMEJOR                             ,8,441692.6,4475835.5,SI,POINT (-3.6874187209903617 40.43111588184157)
426,HOTEL,SI,GOYA                ,2,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,94,443067.6,4475524.5,SI,POINT (-3.671181286746312 40.42840948256192)
427,VIVIENDA TURISTICA,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    COSLADA                                           ,8,442716.6,4476502.5,NO,POINT (-3.675407131798718 40.43719569964528)
428,VIVIENDA TURISTICA,NO,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    CARTAGENA                                         ,47,443166.6,4476332.5,NO,POINT (-3.6700864915243434 40.435695128868524)
429,HOTEL,SI,GUINDALERA          ,4,SALAMANCA           ,4,CALLE                    CARTAGENA                                         ,83,442959.6,4476590.5,SI,POINT (-3.6725500969512272 40.43800515011507)
430,HOTEL,SI,CASTELLANA          ,6,SALAMANCA           ,4,CALLE                    PRINCIPE DE VERGARA                               ,87,442371.6,4476403.5,SI,POINT (-3.6794656489243023 40.43628002389569)
431,HOTEL,SI,LISTA               ,5,SALAMANCA           ,4,CALLE                    ALCANTARA                                         ,63,442862.6,4475911.5,SI,POINT (-3.6736326786195983 40.43188171980621)
432,HOTEL,SI,GUINDALERA          ,4,SALAMANCA           ,4,AVENIDA                  AMERICA                                           ,32,442926.6,4476681.5,SI,POINT (-3.6729473407571627 40.43882265905483)
433,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    SERRANO                                           ,46,441696.6,4475375.5,SI,POINT (-3.6873293765925825 40.426972259895415)
434,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,62,442008.6,4475508.5,SI,POINT (-3.6836636400222993 40.42819219669953)
435,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,64,441890.6,4475427.5,SI,POINT (-3.6850472501322535 40.42745427482246)
436,HOTEL,SI,CASTELLANA          ,6,SALAMANCA           ,4,CALLE                    LOPEZ DE HOYOS                                    ,4,441610.6,4476425.5,SI,POINT (-3.6884396040460223 40.436425129409244)
437,APART-HOTEL,NO,CASTELLANA          ,6,SALAMANCA           ,4,CALLE                    DIEGO DE LEON                                     ,10,441901.6,4476251.5,NO,POINT (-3.68499289706496 40.43487803435396)
438,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    GIL DE SANTIVAÃES                                 ,6,441535.6,4474857.5,SI,POINT (-3.6891796200030273 40.42229456489341)
439,HOTEL,SI,RECOLETOS           ,1,SALAMANCA           ,4,CALLE                    CLAUDIO COELLO                                    ,67,441789.6,4475540.5,SI,POINT (-3.686248197248095 40.42846517281998)
