NMT;anio;mes;dia;tipo;LAEQ;DIRECCION;X (ETRS89);Y (ETRS89)
28;2021;6;25;N;59.5;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;6;25;T;65.6;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
29;2021;6;25;D;57.6;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;6;25;E;59;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;6;25;N;53.6;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;6;25;T;57;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
30;2021;6;25;D;59.8;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;6;25;E;59.2;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;6;25;N;52.2;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;6;25;T;58.3;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
31;2021;6;25;D;62.7;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;6;25;E;62.5;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;6;25;N;52.9;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;6;25;T;61.1;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
47;2021;6;25;D;63.2;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;6;25;E;55.1;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;6;25;N;49.4;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;6;25;T;60.6;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
48;2021;6;25;D;59.7;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;6;25;E;59.8;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;6;25;N;56;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;6;25;T;58.8;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
50;2021;6;25;D;64.9;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;6;25;E;64.9;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;6;25;N;59.6;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;6;25;T;63.9;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
54;2021;6;25;D;59.9;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;6;25;E;59.2;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;6;25;N;53.1;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;6;25;T;58.5;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
55;2021;6;25;D;54.8;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;6;25;E;54.3;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;6;25;N;49.6;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;6;25;T;53.5;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
86;2021;6;25;D;55.9;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;6;25;E;55.3;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;6;25;N;47.6;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;6;25;T;54.3;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
1;2021;6;26;D;64.4;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;6;26;E;65.1;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;6;26;N;63.7;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;6;26;T;64.2;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
2;2021;6;26;D;66.8;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;6;26;E;70;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;6;26;N;65;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;6;26;T;67;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
3;2021;6;26;D;61.4;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;6;26;E;66.8;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;6;26;N;60.7;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;6;26;T;62.7;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
5;2021;6;26;D;58.8;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;6;26;E;62.3;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;6;26;N;53.3;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;6;26;T;58.8;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
6;2021;6;26;D;66.5;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;6;26;E;67;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;6;26;N;64.7;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;6;26;T;66;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
8;2021;6;26;D;62.4;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;6;26;E;64.7;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;6;26;N;61;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;6;26;T;62.4;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
10;2021;6;26;D;61.4;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;6;26;E;61.7;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;6;26;N;59.8;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;6;26;T;61.4;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
12;2021;6;26;D;62.9;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;6;26;E;63.4;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;6;26;N;59.4;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;6;26;T;62;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
13;2021;6;26;D;55.7;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;6;26;E;58.9;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;6;26;N;52.7;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
13;2021;6;26;T;55.9;Puente de Vallecas Frente al nº 26 de la Calle del Río San Lorenzo;444702;4471043
14;2021;6;26;D;64.1;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;6;26;E;63.4;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;6;26;N;60;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
14;2021;6;26;T;62.9;Plaza Elíptica Frente al nº 4 de la Avenida de Oporto;438992;4470742
16;2021;6;26;D;59.3;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;6;26;E;58.9;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;6;26;N;55.5;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
16;2021;6;26;T;58.2;Arturo Soria Frente al nº 2 de la Calle del Vizconde de los Asilos;445786;4476796
17;2021;6;26;D;57.5;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;6;26;E;59.5;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;6;26;N;53.8;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
17;2021;6;26;T;57.4;Villaverde Frente al nº 61 de la Calle de Palomares;439421;4466532
18;2021;6;26;D;56.8;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;6;26;E;58;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;6;26;N;49.9;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
18;2021;6;26;T;55.9;Farolillo Frente al nº1 de la Calle Farolillo;437892;4471833
19;2021;6;26;D;60.1;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;6;26;E;58.9;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;6;26;N;53.2;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
19;2021;6;26;T;58.5;Alto de Extremadura Frente al nº 4 de la Calle Hilario Sangrador;437050;4473292
20;2021;6;26;D;58.1;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;6;26;E;59.5;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;6;26;N;54.3;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
20;2021;6;26;T;57.4;Avenida de Moratalaz Junto al lateral del nº 109 de la Calle Camino de los Viñateros;445246;4473237
24;2021;6;26;D;48.7;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;6;26;E;46.9;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;6;26;N;40.2;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
24;2021;6;26;T;46.8;Casa de Campo Mirador junto a la Estación Teleférico Terminal;436599;4474572
25;2021;6;26;D;66.1;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;6;26;E;66;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;6;26;N;63;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
25;2021;6;26;T;65.3;Santa Eugenia Parque junto al nº 1 de la Calle Poza de la Sal;448853;4470004
26;2021;6;26;D;58.5;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;6;26;E;57.5;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;6;26;N;54.5;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
26;2021;6;26;T;57.3;Embajada Parque junto al nº 2 de la Calle Soto Hidalgo;450804;4478900
27;2021;6;26;D;56.8;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;6;26;E;56.1;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;6;26;N;53.5;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
27;2021;6;26;T;55.7;Barajas Pueblo Frente al nº 21 de la Calle Júpiter;450835;4480854
28;2021;6;26;D;66.8;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;6;26;E;64.6;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;6;26;N;58.8;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
28;2021;6;26;T;64.9;Cuatro Vientos Esquina de la Avenida de la Aviación con Calle Navalmoral de la Mata;433969;4469692
29;2021;6;26;D;55.3;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;6;26;E;59.3;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;6;26;N;53.5;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
29;2021;6;26;T;55.7;El Pardo Parque del Concejal Miguel Martín Vela;434382;4485549
30;2021;6;26;D;57.9;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;6;26;E;61.7;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;6;26;N;51.9;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
30;2021;6;26;T;57.8;Campo de las Naciones Frente al nº 27 de la Calle Ribera del Sena;447744;4479078
31;2021;6;26;D;60.9;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;6;26;E;62.1;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;6;26;N;52.1;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
31;2021;6;26;T;59.8;Sanchinarro Junto al nº 14 de la Calle María Tudor;444027;4482821
47;2021;6;26;D;54.9;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;6;26;E;54.8;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;6;26;N;50.5;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
47;2021;6;26;T;53.8;Méndez Álvaro Frente al nº 13 de la Calle Juan de Mariana;441715;4472170
48;2021;6;26;D;57.5;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;6;26;E;60.6;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;6;26;N;57.8;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
48;2021;6;26;T;58.7;Castellana Jardín de Las Bellas Artes, a la altura del nº2 de la Calle José Gutierrez Abascal;441450;4476811
50;2021;6;26;D;63.6;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;6;26;E;63.3;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;6;26;N;61;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
50;2021;6;26;T;62.6;Plaza de Castilla Frente al nº 9 de la Plaza Castilla;441610;4479662
54;2021;6;26;D;57.6;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;6;26;E;59.4;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;6;26;N;53;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
54;2021;6;26;T;57;Ensanche de Vallecas Esquina entre la Avenida de la Gavia y la Avenida de las Suertes;448033;4469339
55;2021;6;26;D;53.9;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;6;26;E;53.8;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;6;26;N;50.5;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
55;2021;6;26;T;53.2;Embajada II Frente al nº 13 de la Calle Riaño;450779;4479239
86;2021;6;26;D;54.3;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;6;26;E;53.9;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;6;26;N;49.6;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
86;2021;6;26;T;53.3;Tres Olivos Frente al nº 23 de la Avenida del Campo de Calatrava;441557;4483544
1;2021;6;27;D;63.1;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;6;27;E;65;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;6;27;N;63.2;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
1;2021;6;27;T;63.5;Paseo de Recoletos Frente al nº 23 del Paseo de Recoletos;441303;4474895
2;2021;6;27;D;65.2;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;6;27;E;67.1;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;6;27;N;64.5;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
2;2021;6;27;T;65.4;Glorieta de Carlos V Plaza del Emperador Carlos V, junto al nº 1 del Paseo de la Infanta Isabel;441328;4473396
3;2021;6;27;D;58.9;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;6;27;E;59.9;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;6;27;N;61.3;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
3;2021;6;27;T;59.8;Plaza del Carmen Plaza del Carmen, frente al nº 3 de la Calle de la Salud;440346;4474524
5;2021;6;27;D;57.8;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;6;27;E;60.5;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;6;27;N;54.9;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
5;2021;6;27;T;57.4;Barrio del Pilar Parque de La Vaguada, junto nº 42 de Avenida Monforte de Lemos;439689;4481082
6;2021;6;27;D;66;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;6;27;E;67.4;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;6;27;N;64;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
6;2021;6;27;T;65.8;Gregorio Marañón Frente al nº 51 del Paseo de la Castellana;441413;4476554
8;2021;6;27;D;61.9;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;6;27;E;62.9;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;6;27;N;60.4;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
8;2021;6;27;T;61.6;Escuelas Aguirre Junto al nº 62 de la Calle Alcalá (dentro del recinto de la Casa Árabe);442117;4474771
10;2021;6;27;D;62;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;6;27;E;63.2;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;6;27;N;60.3;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
10;2021;6;27;T;61.4;Cuatro Caminos Frente al nº 18 de la Avenida Pablo Iglesias;440033;4477450
12;2021;6;27;D;61.6;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
12;2021;6;27;E;62.4;Manuel Becerra Junto a la entrada del Parque María Eva Duarte De Perón, en la Plaza de Manuel Becerra;443289;4475567
